,product_id,hs_product_code,hs_product_name_short_en,level,parent_id
3046,6685,391530,Polyvinyl chloride waste,6digit,1108.0
3047,6686,391590,"Plastics waste, nes",6digit,1108.0
3048,6687,391610,"Monofilament, ethylene",6digit,1109.0
3049,6688,391620,"Monofilament, vinyl-chloride",6digit,1109.0
3050,6689,391690,"Monofilament, nes",6digit,1109.0
3051,6690,391710,Sausage casings,6digit,1110.0
3052,6691,391721,"Polyethylene tube, rigid",6digit,1110.0
3053,6692,391722,"Polypropylene tube, rigid",6digit,1110.0
3054,6693,391723,"Polyvinyl chloride tube, rigid",6digit,1110.0
3055,6694,391729,"Plastic tube, rigid",6digit,1110.0
3056,6695,391731,"Flexible plastic tube, mbp > 27.6MPa",6digit,1110.0
3057,6696,391732,"Flexible plastic tube, no fitting",6digit,1110.0
3058,6697,391733,"Flexible plastic tube, with fitting",6digit,1110.0
3059,6698,391739,"Plastic tube, flexible, nes",6digit,1110.0
3060,6699,391740,Plastic tube fittings,6digit,1110.0
3061,6700,391810,"Wall, floor cover, vinyl chloride",6digit,1111.0
3062,6701,391890,"Wall, floor cover, not vinyl chloride",6digit,1111.0
3063,6702,391910,"Self-adhesive plastic, <20 cm",6digit,1112.0
3064,6703,391990,"Self-adhesive plastic, >20 cm",6digit,1112.0
3065,6704,392010,"Plastic sheet, ethylene",6digit,1113.0
3066,6705,392020,"Plastic sheet, propylene",6digit,1113.0
3067,6706,392030,"Plastic sheet, styrene",6digit,1113.0
3068,6707,392041,"Plastic sheet, rigid vinyl",6digit,1113.0
3069,6708,392042,"Plastic sheet, flexible vinyl",6digit,1113.0
3070,6709,392051,"Plastic sheet, polymethyl methacrylate",6digit,1113.0
3071,6710,392059,"Plastic sheet, acrylic nes",6digit,1113.0
3072,6711,392061,"Plastic sheet, polycarbonates",6digit,1113.0
3073,6712,392062,"Plastic sheet, polyethylene terephthal",6digit,1113.0
3074,6713,392063,"Plastic sheet, unsaturated polyesters",6digit,1113.0
3075,6714,392069,"Plastic sheet, polyesters, nes",6digit,1113.0
3076,6715,392071,"Plastic sheet, regenerated cellulose",6digit,1113.0
3077,6716,392072,"Plastic sheet, vulcanised rubber",6digit,1113.0
3078,6717,392073,"Plastic sheet, cellulose acetate",6digit,1113.0
3079,6718,392079,"Plastic sheet, cellulose, nes",6digit,1113.0
3080,6719,392091,"Plastic sheet, polyvinyl butyral",6digit,1113.0
3081,6720,392092,"Plastic sheet, polyamides",6digit,1113.0
3082,6721,392093,"Plastic sheet, amino-resins",6digit,1113.0
3083,6722,392094,"Plastic sheet, phenolic resins",6digit,1113.0
3084,6723,392099,"Plastic sheet, nes",6digit,1113.0
3085,6724,392111,"Plastic sheet, cellular of styrene",6digit,1114.0
3086,6725,392112,"Plastic sheet, cellular of vinyl chloride",6digit,1114.0
3087,6726,392113,"Plastic sheet, cellular of polyurethane",6digit,1114.0
3088,6727,392114,"Plastic sheet, cellular of regenerated cellulose",6digit,1114.0
3089,6728,392119,"Plastic sheet, cellular of plastics, nes",6digit,1114.0
3090,6729,392190,"Plastic sheet, etc, nes",6digit,1114.0
3091,6730,392210,Plastic baths and basins,6digit,1115.0
3092,6731,392220,Plastic toilet seats,6digit,1115.0
3093,6732,392290,"Plastic bathroom wares, nes",6digit,1115.0
3094,6733,392310,Plastic boxes,6digit,1116.0
3095,6734,392321,Bags of ethylene polymers,6digit,1116.0
3096,6735,392329,"Plastic bags, not ethylene polymers",6digit,1116.0
3097,6736,392330,Plastic bottles,6digit,1116.0
3098,6737,392340,Plastic spools,6digit,1116.0
3099,6738,392350,Plastic closures,6digit,1116.0
3100,6739,392390,Plastic goods for packing,6digit,1116.0
3101,6740,392410,Plastic kitchen ware,6digit,1117.0
3102,6741,392490,"Plastic household articles, nes",6digit,1117.0
3103,6742,392510,"Plastic tanks, <300 L",6digit,1118.0
3104,6743,392520,"Plastic doors, windows",6digit,1118.0
3105,6744,392530,Plastic blinds,6digit,1118.0
3106,6745,392590,"Plastic builders' ware, nes",6digit,1118.0
3107,6746,392610,Plastic office supplies,6digit,1119.0
3108,6747,392620,Plastic apparel,6digit,1119.0
3109,6748,392630,Plastic furniture fittings,6digit,1119.0
3110,6749,392640,Plastic ornaments,6digit,1119.0
3111,6750,392690,"Plastic articles, nes",6digit,1119.0
3112,6751,400110,Natural rubber latex,6digit,1120.0
3113,6752,400121,"Natural rubber, smoked sheets",6digit,1120.0
3114,6753,400122,Technically specified natural rubber,6digit,1120.0
3115,6754,400129,"Natural rubber, nes",6digit,1120.0
3116,6755,400130,Natural gums,6digit,1120.0
3117,6756,400211,"Rubber, SBR, latex",6digit,1121.0
3118,6757,400219,"Rubber, SBR, not latex",6digit,1121.0
3119,6758,400220,"Rubber, BR",6digit,1121.0
3120,6759,400231,"Rubber, IIR",6digit,1121.0
3121,6760,400239,"Rubber, CIIR/BIIR",6digit,1121.0
3122,6761,400241,"Rubber, CR, latex",6digit,1121.0
3123,6762,400249,"Rubber, CR, not latex",6digit,1121.0
3124,6763,400251,"Rubber, NBR, latex",6digit,1121.0
3125,6764,400259,"Rubber, NBR, not latex",6digit,1121.0
3126,6765,400260,"Rubber, IR",6digit,1121.0
3127,6766,400270,"Rubber, EPDM",6digit,1121.0
3128,6767,400280,Natural and synthetic rubber mix,6digit,1121.0
3129,6768,400291,"Synthetic rubber, latex from oils, nes",6digit,1121.0
3130,6769,400299,"Synthetic rubber, not latex from oils, nes",6digit,1121.0
3131,6770,400300,Reclaimed rubber,6digit,1122.0
3132,6771,400400,Rubber waste,6digit,1123.0
3133,6772,400510,Compounded unvulcanised rubber,6digit,1124.0
3134,6773,400520,"Rubber solutions, nes",6digit,1124.0
3135,6774,400591,"Compounded unvulcanised rubber, plate, etc.",6digit,1124.0
3136,6775,400599,"Compounded unvulcanised rubber, primary, nes",6digit,1124.0
3137,6776,400610,Camel-back strips for rubber tyres,6digit,1125.0
3138,6777,400690,"Unvulcanised rubber rods, etc",6digit,1125.0
3139,6778,400700,Vulcanised rubber thread,6digit,1126.0
3140,6779,400811,"Vulcanised rubber sheet, cellular",6digit,1127.0
3141,6780,400819,"Vulcanised rubber rods, cellular",6digit,1127.0
3142,6781,400821,"Vulcanised rubber sheet, non-cellular",6digit,1127.0
3143,6782,400829,"Vulcanised rubber rods, non-cellular",6digit,1127.0
3144,6783,400910,"Rubber tubes, not reinforced",6digit,1128.0
3145,6784,400920,"Rubber tubes, metal reinforced",6digit,1128.0
3146,6785,400930,"Rubber tubes, textile reinforced",6digit,1128.0
3147,6786,400940,"Rubber tubes, reinforced, nes",6digit,1128.0
3148,6787,400950,"Rubber tubes, with fittings",6digit,1128.0
3149,6788,401010,"Rubber transmission belts, trapezoidal",6digit,1129.0
3150,6789,401091,"Rubber conveyor belts, <20cm",6digit,1129.0
3151,6790,401099,"Rubber conveyor belts, nes",6digit,1129.0
3152,6791,401110,"Rubber tyres, cars, new",6digit,1130.0
3153,6792,401120,"Rubber tyres, buses, new",6digit,1130.0
3154,6793,401130,"Rubber tyres, aircraft, new",6digit,1130.0
3155,6794,401140,"Rubber tyres, motorcycles, new",6digit,1130.0
3156,6795,401150,"Rubber tyres, bicycles, new",6digit,1130.0
3157,6796,401191,"Rubber tyres, new, herring-bone",6digit,1130.0
3158,6797,401199,"Rubber tyres, new, nes",6digit,1130.0
3159,6798,401210,Retreaded tyres,6digit,1131.0
3160,6799,401220,Used tyres,6digit,1131.0
3161,6800,401290,"Tyres, interchangeable treads",6digit,1131.0
3162,6801,401310,"Inner rubber tubes, motor vehicles",6digit,1132.0
3163,6802,401320,"Inner rubber tubes, bicycles",6digit,1132.0
3164,6803,401390,"Inner rubber tubes, nes",6digit,1132.0
3165,6804,401410,Sheath contraceptives,6digit,1133.0
3166,6805,401490,"Rubber pharmacy items, not contraceptives",6digit,1133.0
3167,6806,401511,"Rubber gloves, surgical",6digit,1134.0
3168,6807,401519,"Rubber gloves, not surgical",6digit,1134.0
3169,6808,401590,"Rubber clothing, nes",6digit,1134.0
3170,6809,401610,Articles of cellular rubber,6digit,1135.0
3171,6810,401691,"Rubber floor coverings, not cellular",6digit,1135.0
3172,6811,401692,Erasers,6digit,1135.0
3173,6812,401693,Vulcanised rubber seals,6digit,1135.0
3174,6813,401694,Vulcanised rubber boat fenders,6digit,1135.0
3175,6814,401695,"Vulcanised rubber articles, inflatable",6digit,1135.0
3176,6815,401699,"Vulcanised rubber articles, not hard, nes",6digit,1135.0
3177,6816,401700,Hard rubber,6digit,1136.0
3178,6817,410110,"Bovine skins, whole, raw",6digit,1137.0
3179,6818,410121,"Bovine hides, whole, fresh",6digit,1137.0
3180,6819,410122,"Bovine butts & bends, fresh",6digit,1137.0
3181,6820,410129,"Bovine hide sections, fresh",6digit,1137.0
3182,6821,410130,"Bovine hides, raw, nes",6digit,1137.0
3183,6822,410140,"Equine hides & skins, raw",6digit,1137.0
3184,6823,410210,"Sheepskin with wool, raw",6digit,1138.0
3185,6824,410221,"Sheepskin no wool, pickled",6digit,1138.0
3186,6825,410229,"Sheepskin no wool, raw",6digit,1138.0
3187,6826,410310,"Goat hides, raw",6digit,1139.0
3188,6827,410320,"Reptile skins, raw",6digit,1139.0
3189,6828,410390,Other raw hides,6digit,1139.0
3190,6829,410410,"Bovine skin leather, whole",6digit,1140.0
3191,6830,410421,"Bovine leather, vegetable pre-tanned",6digit,1140.0
3192,6831,410422,"Bovine leather, pre-tanned",6digit,1140.0
3193,6832,410429,"Bovine leather, tanned",6digit,1140.0
3194,6833,410431,"Bovine leather, full",6digit,1140.0
3195,6834,410439,"Bovine leather, nes",6digit,1140.0
3196,6835,410511,"Sheep leather, vegetable pre-tanned",6digit,1141.0
3197,6836,410512,"Sheep leather, pre-tanned",6digit,1141.0
3198,6837,410519,"Sheep leather, tanned",6digit,1141.0
3199,6838,410520,"Sheep leather, nes",6digit,1141.0
3200,6839,410611,"Goat leather, vegetable pre-tanned",6digit,1142.0
3201,6840,410612,"Goat leather, pre-tanned",6digit,1142.0
3202,6841,410619,"Goat leather, tanned",6digit,1142.0
3203,6842,410620,"Goat leather, nes",6digit,1142.0
3204,6843,410710,Swine leather,6digit,1143.0
3205,6844,410721,"Reptile leather, vegetable pre-tanned",6digit,1143.0
3206,6845,410729,Reptile leather,6digit,1143.0
3207,6846,410790,"Leather, nes",6digit,1143.0
3208,6847,410800,Chamois leather,6digit,1144.0
3209,6848,410900,Patent leather,6digit,1145.0
3210,6849,411000,Leather waste,6digit,1146.0
3211,6850,411100,Composition leather,6digit,1147.0
3212,6851,420100,Saddlery,6digit,1148.0
3213,6852,420211,Leather suitcases,6digit,1149.0
3214,6853,420212,"Plastic, textle suitcases",6digit,1149.0
3215,6854,420219,"Suitcases, nes",6digit,1149.0
3216,6855,420221,Leather handbags,6digit,1149.0
3217,6856,420222,"Plastic, textile handbags",6digit,1149.0
3218,6857,420229,Vulcanised paperboard handbags,6digit,1149.0
3219,6858,420231,Leather pocket articles,6digit,1149.0
3220,6859,420232,"Plastic, textile pocket articles",6digit,1149.0
3221,6860,420239,"Pocket articles, nes",6digit,1149.0
3222,6861,420291,Leather containers,6digit,1149.0
3223,6862,420292,"Plastic, textile containers",6digit,1149.0
3224,6863,420299,"Gun, music cases",6digit,1149.0
3225,6864,420310,Leather apparel,6digit,1150.0
3226,6865,420321,"Leather gloves, sports",6digit,1150.0
3227,6866,420329,"Leather gloves, not sports",6digit,1150.0
3228,6867,420330,Leather belts,6digit,1150.0
3229,6868,420340,"Leather clothing, nes",6digit,1150.0
3230,6869,420400,Leather articles for technical,6digit,1151.0
3231,6870,420500,"Leather articles, nes",6digit,1152.0
3232,6871,420610,Catgut articles,6digit,1153.0
3233,6872,420690,"Gut articles, nes",6digit,1153.0
3234,6873,430110,"Raw mink furskins, whole",6digit,1154.0
3235,6874,430120,"Raw rabbit furskins, whole",6digit,1154.0
3236,6875,430130,"Raw Persian lamb furskins, whole",6digit,1154.0
3237,6876,430140,"Raw beaver furskins, whole",6digit,1154.0
3238,6877,430150,"Raw muskrat furskins, whole",6digit,1154.0
3239,6878,430160,"Raw fox furskins, whole",6digit,1154.0
3240,6879,430170,"Raw seal furskins, whole",6digit,1154.0
3241,6880,430180,"Raw furskins, whole, nes",6digit,1154.0
3242,6881,430190,Raw furskin pieces,6digit,1154.0
3243,6882,430211,"Tanned mink furskins, whole",6digit,1155.0
3244,6883,430212,"Tanned rabbit skins, whole",6digit,1155.0
3245,6884,430213,"Tanned Persian lambskin, whole",6digit,1155.0
3246,6885,430219,"Tanned furs, whole, nes",6digit,1155.0
3247,6886,430220,Tanned furskin pieces,6digit,1155.0
3248,6887,430230,"Tanned furskin, assembled",6digit,1155.0
3249,6888,430310,Furskin clothing,6digit,1156.0
3250,6889,430390,"Furskin articles, not clothing",6digit,1156.0
3251,6890,430400,Artifical fur,6digit,1157.0
3252,6891,440110,Fuel wood,6digit,1158.0
3253,6892,440121,"Wood chips, coniferous",6digit,1158.0
3254,6893,440122,"Wood chips, non-coniferous",6digit,1158.0
3255,6894,440130,Sawdust,6digit,1158.0
3256,6895,440200,Wood charcoal,6digit,1159.0
3257,6896,440310,Treated poles,6digit,1160.0
3258,6897,440320,"Logs, coniferous",6digit,1160.0
3259,6898,440331,"Logs, Meranti, Bakau",6digit,1160.0
3260,6899,440332,"Logs, white Lauan/(yellow)Meranti/Seraya/Alan",6digit,1160.0
3261,6900,440333,"Logs, Keruing/Ramin/Kapur/Teak/Jongkong/Merbau",6digit,1160.0
3262,6901,440334,"Logs, Okoume/Obeche/Sapelli/Sipo/Acajou d'Afrique",6digit,1160.0
3263,6902,440335,"Logs, Tiama, Mansonia, Ilomba, Dibetou, Limba, Azobe",6digit,1160.0
3264,6903,440391,"Logs, Oak",6digit,1160.0
3265,6904,440392,"Logs, Beech",6digit,1160.0
3266,6905,440399,"Logs, non-coniferous, nes",6digit,1160.0
3267,6906,440410,Pointed coniferous poles,6digit,1161.0
3268,6907,440420,Pointed non-coniferous poles,6digit,1161.0
3269,6908,440500,"Wood wool, flour",6digit,1162.0
3270,6909,440610,"Railwar, non-impregnated wood",6digit,1163.0
3271,6910,440690,"Railway, impregnated wood",6digit,1163.0
3272,6911,440710,"Lumber, coniferous < 6mm",6digit,1164.0
3273,6912,440721,"Lumber, meranti",6digit,1164.0
3274,6913,440722,"Lumber, other",6digit,1164.0
3275,6914,440723,"Lumber, baboen, mahogany, etc",6digit,1164.0
3276,6915,440791,"Lumber, oak",6digit,1164.0
3277,6916,440792,"Lumber, beech",6digit,1164.0
3278,6917,440799,"Lumber, non-coniferous, nes",6digit,1164.0
3279,6918,440810,"Ply sheet, coniferous <6mm",6digit,1165.0
3280,6919,440820,"Ply sheet, tropical, <6mm",6digit,1165.0
3281,6920,440890,"Ply sheet, not coniferous <6mm",6digit,1165.0
3282,6921,440910,Shaped coniferous wood,6digit,1166.0
3283,6922,440920,Shaped non-coniferous wood,6digit,1166.0
3284,6923,441010,Wood particle board,6digit,1167.0
3285,6924,441090,"Particle board, not wood",6digit,1167.0
3286,6925,441111,"Not worked fibreboard, >0.8g/mc2",6digit,1168.0
3287,6926,441119,"Worked fibreboard, >0.8g/mc2",6digit,1168.0
3288,6927,441121,"Not worked fibreboard, 0.5-0.8g/mc2",6digit,1168.0
3289,6928,441129,"Worked fibreboard, 0.5-0.8 g/mc2",6digit,1168.0
3290,6929,441131,"Not worked fibreboard, 0.35-0.5g/mc2",6digit,1168.0
3291,6930,441139,"Worked fibreboard, 0.35-0.5g/mc2",6digit,1168.0
3292,6931,441191,"Not worked fibreboard, nes",6digit,1168.0
3293,6932,441199,"Worked fibreboard, nes",6digit,1168.0
3294,6933,441211,"Plywood, tropical <6mm",6digit,1169.0
3295,6934,441212,"Plywood, non-coniferous <6mm",6digit,1169.0
3296,6935,441219,"Plywood, softwood <6mm",6digit,1169.0
3297,6936,441221,"Panels, non-coniferous and particle board",6digit,1169.0
3298,6937,441229,"Panels, non-coniferous, nes",6digit,1169.0
3299,6938,441291,"Panels, coniferous and particle board",6digit,1169.0
3300,6939,441299,"Panels, laminated wood, nes",6digit,1169.0
3301,6940,441300,Densified wood,6digit,1170.0
3302,6941,441400,Wooden frames,6digit,1171.0
3303,6942,441510,Wooden boxes,6digit,1172.0
3304,6943,441520,Wooden pallets,6digit,1172.0
3305,6944,441600,Wooden barrels,6digit,1173.0
3306,6945,441700,Wood broom handles,6digit,1174.0
3307,6946,441810,Wood windows,6digit,1175.0
3308,6947,441820,"Wood doors, frames",6digit,1175.0
3309,6948,441830,"Wood panels, tiles",6digit,1175.0
3310,6949,441840,Wood shuttering,6digit,1175.0
3311,6950,441850,Wood singles,6digit,1175.0
3312,6951,441890,"Wood carpentry, nes",6digit,1175.0
3313,6952,441900,Wood kitchenware,6digit,1176.0
3314,6953,442010,Wood ornaments,6digit,1177.0
3315,6954,442090,"Wood marquetry, etc",6digit,1177.0
3316,6955,442110,Wood hangers,6digit,1178.0
3317,6956,442190,"Wood articles, nes",6digit,1178.0
3318,6957,450110,"Natural cork, raw",6digit,1179.0
3319,6958,450190,Cork waste,6digit,1179.0
3320,6959,450200,"Natural cork, squared",6digit,1180.0
3321,6960,450310,Natural cork stoppers,6digit,1181.0
3322,6961,450390,"Natural cork articles, not stoppers",6digit,1181.0
3323,6962,450410,Agglomerated cork blocks,6digit,1182.0
3324,6963,450490,Agglomerated cork articles,6digit,1182.0
3325,6964,460110,Plaits,6digit,1183.0
3326,6965,460120,Vegetable plaiting mats,6digit,1183.0
3327,6966,460191,"Plaited vegetable articles, not mats",6digit,1183.0
3328,6967,460199,Non-vegetable plaiting products,6digit,1183.0
3329,6968,460210,"Wickerwork, vegetable",6digit,1184.0
3330,6969,460290,"Wickerwork, non-vegetable",6digit,1184.0
3331,6970,470100,Mechanical wood pulp,6digit,1185.0
3332,6971,470200,Chemical wood pulp,6digit,1186.0
3333,6972,470311,"Chem wood pulp, sulphate, conifer, unbleached",6digit,1187.0
3334,6973,470319,"Chem wood pulp, sulphate, non-conifer, unbleache",6digit,1187.0
3335,6974,470321,"Chem wood pulp, sulphate, conifer, bleached",6digit,1187.0
3336,6975,470329,"Chem wood pulp, sulphate, non-conifer, bleached",6digit,1187.0
3337,6976,470411,"Chem wood pulp, sulphite, conifer unbleached",6digit,1188.0
3338,6977,470419,"Chem wood pulp, sulphite, non-conifer, unbleached",6digit,1188.0
3339,6978,470421,"Chem wood pulp, sulphite, conifer bleached",6digit,1188.0
3340,6979,470429,"Chem wood pulp, sulphite, non-conifer, bleached",6digit,1188.0
3341,6980,470500,Semi-chemical wood pulp,6digit,1189.0
3342,6981,470610,Cotton linters pulp,6digit,1190.0
3343,6982,470691,"Mechanical pulps, other",6digit,1190.0
3344,6983,470692,"Chemical pulps, other",6digit,1190.0
3345,6984,470693,"Semi-chemical pulps, other",6digit,1190.0
3346,6985,470710,Unbleached kraft waste,6digit,1191.0
3347,6986,470720,Bleached chemical pulp waste,6digit,1191.0
3348,6987,470730,"Paper waste, mechanical pulp",6digit,1191.0
3349,6988,470790,"Paper waste, nes",6digit,1191.0
3350,6989,480100,Newsprint,6digit,1192.0
3351,6990,480210,"Paper, hand-made, uncoated",6digit,1193.0
3352,6991,480220,"Paper, sensitising base stock",6digit,1193.0
3353,6992,480230,"Paper, carbonising base, uncoated",6digit,1193.0
3354,6993,480240,"Paper, wallpaper base, uncoated",6digit,1193.0
3355,6994,480251,"Paper, fine, woodfree, <40 g/m2, uncoated, nes",6digit,1193.0
3356,6995,480252,"Paper, fine, woodfree, 40 - 150 g/m2, uncoated",6digit,1193.0
3357,6996,480253,"Paper, fine, woodfree, >150 g/m2, uncoated, nes",6digit,1193.0
3358,6997,480260,"Paper, fine, wood-containing, uncoated, nes",6digit,1193.0
3359,6998,480300,"Toilet paper, >36cm",6digit,1194.0
3360,6999,480411,"Paper, Kraftliner, unbleached, uncoated",6digit,1195.0
3361,7000,480419,"Paper, Kraftliner, other, uncoated",6digit,1195.0
3362,7001,480421,"Paper, sack kraft, unbleached, uncoated",6digit,1195.0
3363,7002,480429,"Paper, sack kraft, other, uncoated",6digit,1195.0
3364,7003,480431,"Paper, kraft, <150g/m2, unbleached, uncoated",6digit,1195.0
3365,7004,480439,"Paper, kraft, <150g/m2, uncoated, nes",6digit,1195.0
3366,7005,480441,"Paper, kraft, 150-225 g/m2, unbleached,uncoated",6digit,1195.0
3367,7006,480442,"Paper, kraft, 150-225 g/m2, chem pulp not bleach/coat",6digit,1195.0
3368,7007,480449,"Paper, kraft, 150-225 g/m2, uncoated",6digit,1195.0
3369,7008,480451,"Paper, kraft, >225g/m2, unbleached, uncoated",6digit,1195.0
3370,7009,480452,"Paper, kraft, >225g/m2,chemical pulp,bleach/uncoat",6digit,1195.0
3371,7010,480459,"Paper, kraft, >225g/m2, uncoated, nes",6digit,1195.0
3372,7011,480510,"Paper, fluting, uncoated, rolls, semi-chemical",6digit,1196.0
3373,7012,480521,"Paper, multi-ply, each layer bleached, uncoated, nes",6digit,1196.0
3374,7013,480522,"Paper, multi-ply, one layer bleached, uncoated",6digit,1196.0
3375,7014,480523,"Paper, multi-ply, <4 layers, outer bleached, uncoated",6digit,1196.0
3376,7015,480529,"Paper, multi-ply, uncoated",6digit,1196.0
3377,7016,480530,"Paper, uncoat, sulphite wrapping",6digit,1196.0
3378,7017,480540,"Paper, uncoat, filter",6digit,1196.0
3379,7018,480550,"Paper, uncoat, felt",6digit,1196.0
3380,7019,480560,"Paper, uncoated, <150g/m2",6digit,1196.0
3381,7020,480570,"Paper, uncoat, 150-225 g/m2",6digit,1196.0
3382,7021,480580,"Paper, uncoat, >225g/m2",6digit,1196.0
3383,7022,480610,"Paper, vegetable parchment",6digit,1197.0
3384,7023,480620,"Paper, greaseproof",6digit,1197.0
3385,7024,480630,"Paper, tracing",6digit,1197.0
3386,7025,480640,"Paper, transparent",6digit,1197.0
3387,7026,480710,"Paper, laminated, uncoat",6digit,1198.0
3388,7027,480791,"Straw paper, board",6digit,1198.0
3389,7028,480799,"Paper, composite, uncoat",6digit,1198.0
3390,7029,480810,"Paper, corrugated",6digit,1199.0
3391,7030,480820,"Paper sack kraft, crepe",6digit,1199.0
3392,7031,480830,"Paper crepe, kraft",6digit,1199.0
3393,7032,480890,"Paper crepe, not kraft",6digit,1199.0
3394,7033,480910,"Paper, carbon >36cm",6digit,1200.0
3395,7034,480920,"Paper, self-copy >36cm",6digit,1200.0
3396,7035,480990,"Paper, copying >36cm",6digit,1200.0
3397,7036,481011,"Paper, fine, woodfree, <150 g/m2, clay coated",6digit,1201.0
3398,7037,481012,"Paper, fine, woodfree, >150 g/m2, clay coated",6digit,1201.0
3399,7038,481021,"Paper, fine, light coat",6digit,1201.0
3400,7039,481029,"Paper, fine, wood, clay, not light",6digit,1201.0
3401,7040,481031,"Paper, kraft, >95% chem pulp, <150g, bleach, clay",6digit,1201.0
3402,7041,481032,"Paper, kraft, >95% chem pulp, >150g, bleach, clay",6digit,1201.0
3403,7042,481039,"Paper, kraft, clay",6digit,1201.0
3404,7043,481091,"Paper, multi-ply, clay",6digit,1201.0
3405,7044,481099,"Paper, clay, nes",6digit,1201.0
3406,7045,481110,"Paper, tarred",6digit,1202.0
3407,7046,481121,"Paper, self-adhesive, not labels",6digit,1202.0
3408,7047,481129,"Paper, adhesive, not label",6digit,1202.0
3409,7048,481131,"Paper, >150g/m2, bleach, plastic",6digit,1202.0
3410,7049,481139,"Paper, coat, with plastic",6digit,1202.0
3411,7050,481140,"Paper, wax",6digit,1202.0
3412,7051,481190,"Paper, coat, nes",6digit,1202.0
3413,7052,481200,Paper pulp filter blocks,6digit,1203.0
3414,7053,481310,"Paper, cigarette, tubes",6digit,1204.0
3415,7054,481320,"Paper, cigarette, rolls, <5 cm",6digit,1204.0
3416,7055,481390,"Paper, cigarette, not rolls <5cm",6digit,1204.0
3417,7056,481410,"Wallpaper, ingrain",6digit,1205.0
3418,7057,481420,"Wallpaper, with plastic",6digit,1205.0
3419,7058,481430,"Wallpaper, plaiting on one side",6digit,1205.0
3420,7059,481490,"Wallpaper, nes",6digit,1205.0
3421,7060,481500,Paper floor coverings,6digit,1206.0
3422,7061,481610,"Paper, carbon, not rolls >36cm",6digit,1207.0
3423,7062,481620,"Paper, self-copy, not rolls >36cm",6digit,1207.0
3424,7063,481630,Duplicator stencils,6digit,1207.0
3425,7064,481690,"Paper, copying, nes",6digit,1207.0
3426,7065,481710,Paper enveloped,6digit,1208.0
3427,7066,481720,"Letters, postcards",6digit,1208.0
3428,7067,481730,Boxes of stationary,6digit,1208.0
3429,7068,481810,Toilet paper,6digit,1209.0
3430,7069,481820,Paper tissues,6digit,1209.0
3431,7070,481830,Paper tableclothes,6digit,1209.0
3432,7071,481840,"Paper sanitary towels, diapers",6digit,1209.0
3433,7072,481850,Paper clothing,6digit,1209.0
3434,7073,481890,"Paper household supplies, nes",6digit,1209.0
3435,7074,481910,"Corrugated paper, boxes",6digit,1210.0
3436,7075,481920,"Non-corrugated paper, boxes",6digit,1210.0
3437,7076,481930,"Sacks of paper, >40cm",6digit,1210.0
3438,7077,481940,Sacks of paper,6digit,1210.0
3439,7078,481950,Containers of paper,6digit,1210.0
3440,7079,481960,Paper office box files,6digit,1210.0
3441,7080,482010,"Notebooks, diaries",6digit,1211.0
3442,7081,482020,School books,6digit,1211.0
3443,7082,482030,Binders,6digit,1211.0
3444,7083,482040,Business forms,6digit,1211.0
3445,7084,482050,Paper collection albums,6digit,1211.0
3446,7085,482090,"Paper office supplies, nes",6digit,1211.0
3447,7086,482110,"Paper labels, printed",6digit,1212.0
3448,7087,482190,"Paper labels, not printed",6digit,1212.0
3449,7088,482210,Paper spools for textile yarn,6digit,1213.0
3450,7089,482290,"Paper spools, nes",6digit,1213.0
3451,7090,482311,"Paper, self-adhesive, cut",6digit,1214.0
3452,7091,482319,"Paper adhesive, cut, nes",6digit,1214.0
3453,7092,482320,"Paper filter, cut",6digit,1214.0
3454,7093,482330,"Cards, not punched",6digit,1214.0
3455,7094,482340,Paper rolls for instruments,6digit,1214.0
3456,7095,482351,"Paper, fine, cute, printed, nes",6digit,1214.0
3457,7096,482359,"Paper, fine, cut, nes",6digit,1214.0
3458,7097,482360,"Paper dishes, cups",6digit,1214.0
3459,7098,482370,Paper pulp articles,6digit,1214.0
3460,7099,482390,"Paper articles, nes",6digit,1214.0
3461,7100,490110,"Brochures, leaflets",6digit,1215.0
3462,7101,490191,"Dictionaries, encyclopedias",6digit,1215.0
3463,7102,490199,"Reading books, not dictionaries",6digit,1215.0
3464,7103,490210,"Newspapers, >3 isses/week",6digit,1216.0
3465,7104,490290,"Newspapers, <4 issues/week",6digit,1216.0
3466,7105,490300,Children's picture books,6digit,1217.0
3467,7106,490400,"Music, printed",6digit,1218.0
3468,7107,490510,Globes,6digit,1219.0
3469,7108,490591,"Maps and charts, book",6digit,1219.0
3470,7109,490599,"Maps and charts, not book",6digit,1219.0
3471,7110,490600,Architectural plans,6digit,1220.0
3472,7111,490700,"Documents of title, stamps",6digit,1221.0
3473,7112,490810,"Decalcomanias, vitrifiable",6digit,1222.0
3474,7113,490890,"Decalcomanias, not vitrifiable",6digit,1222.0
3475,7114,490900,"Postcards, greeting cards",6digit,1223.0
3476,7115,491000,Calendars,6digit,1224.0
3477,7116,491110,Advertising material,6digit,1225.0
3478,7117,491191,"Pictures, designs, photos",6digit,1225.0
3479,7118,491199,"Printed matter, nes",6digit,1225.0
3480,7119,500100,Silk-worm cocoons,6digit,1226.0
3481,7120,500200,Raw silk,6digit,1227.0
3482,7121,500310,"Silk waste, not carded",6digit,1228.0
3483,7122,500390,"Silk waste, carded",6digit,1228.0
3484,7123,500400,"SIlk yarn, not retail",6digit,1229.0
